Price,Adj Close,Close,High,Low,Open,Volume
Ticker,WTW,WTW,WTW,WTW,WTW,WTW
Date,,,,,,
2024-09-24 00:00:00+00:00,288.3414306640625,289.2099914550781,290.30999755859375,287.3500061035156,290.30999755859375,422900
2024-09-25 00:00:00+00:00,289.5179138183594,290.3900146484375,293.1700134277344,288.82000732421875,291.010009765625,682700
2024-09-26 00:00:00+00:00,290.28558349609375,291.1600036621094,293.2300109863281,288.1099853515625,289.0799865722656,541700
2024-09-27 00:00:00+00:00,292.1399841308594,293.0199890136719,294.760009765625,290.7099914550781,291.67999267578125,384100
2024-09-30 00:00:00+00:00,294.5299987792969,294.5299987792969,295.32000732421875,291.2900085449219,293.25,777100
2024-10-01 00:00:00+00:00,300.5799865722656,300.5799865722656,303.4200134277344,295.0199890136719,295.0199890136719,868000
2024-10-02 00:00:00+00:00,295.4100036621094,295.4100036621094,301.0199890136719,295.1000061035156,299.739990234375,523300
2024-10-03 00:00:00+00:00,290.5899963378906,290.5899963378906,294.7200012207031,289.3800048828125,294.0799865722656,663900
2024-10-04 00:00:00+00:00,290.69000244140625,290.69000244140625,291.8599853515625,289.25,290.1099853515625,712700
2024-10-07 00:00:00+00:00,287.989990234375,287.989990234375,290.69000244140625,286.3500061035156,290.69000244140625,567600
2024-10-08 00:00:00+00:00,292.94000244140625,292.94000244140625,293.69000244140625,289.17999267578125,289.17999267578125,368800
2024-10-09 00:00:00+00:00,298.04998779296875,298.04998779296875,298.5199890136719,292.2900085449219,292.94000244140625,508300
2024-10-10 00:00:00+00:00,290.239990234375,290.239990234375,300.2699890136719,289.8699951171875,300.0,480000
2024-10-11 00:00:00+00:00,290.0299987792969,290.0299987792969,294.3500061035156,288.8599853515625,291.0799865722656,662000
2024-10-14 00:00:00+00:00,292.6499938964844,292.6499938964844,293.5199890136719,288.8399963378906,290.79998779296875,555700
2024-10-15 00:00:00+00:00,291.1400146484375,291.1400146484375,296.6400146484375,290.70001220703125,293.9599914550781,394300
2024-10-16 00:00:00+00:00,291.29998779296875,291.29998779296875,293.29998779296875,288.6300048828125,290.0,379300
2024-10-17 00:00:00+00:00,291.1400146484375,291.1400146484375,293.3999938964844,288.5799865722656,292.760009765625,633500
2024-10-18 00:00:00+00:00,290.0299987792969,290.0299987792969,292.0,288.6300048828125,290.1600036621094,437800
2024-10-21 00:00:00+00:00,290.5,290.5,291.04998779296875,288.1300048828125,289.8399963378906,382400
2024-10-22 00:00:00+00:00,291.739990234375,291.739990234375,292.260009765625,287.04998779296875,290.0299987792969,507000
2024-10-23 00:00:00+00:00,291.9200134277344,291.9200134277344,292.95001220703125,289.9800109863281,289.9800109863281,545300
2024-10-24 00:00:00+00:00,290.5299987792969,290.5299987792969,292.3399963378906,287.5799865722656,291.5299987792969,397200
2024-10-25 00:00:00+00:00,290.45001220703125,290.45001220703125,292.9599914550781,289.1199951171875,290.05999755859375,427500
2024-10-28 00:00:00+00:00,292.1199951171875,292.1199951171875,292.29998779296875,289.3500061035156,289.7200012207031,577400
2024-10-29 00:00:00+00:00,292.17999267578125,292.17999267578125,294.82000732421875,291.3999938964844,292.5,547000
2024-10-30 00:00:00+00:00,293.5400085449219,293.5400085449219,294.6700134277344,291.1700134277344,291.9200134277344,638900
2024-10-31 00:00:00+00:00,302.19000244140625,302.19000244140625,308.8699951171875,298.5,299.7900085449219,1080800
2024-11-01 00:00:00+00:00,299.29998779296875,299.29998779296875,303.9700012207031,297.5400085449219,301.3800048828125,710100
2024-11-04 00:00:00+00:00,302.82000732421875,302.82000732421875,304.7300109863281,299.9599914550781,300.45001220703125,829500
2024-11-05 00:00:00+00:00,307.9200134277344,307.9200134277344,308.3800048828125,300.2900085449219,301.760009765625,645100
2024-11-06 00:00:00+00:00,317.30999755859375,317.30999755859375,320.1000061035156,311.7200012207031,315.5400085449219,931900
2024-11-07 00:00:00+00:00,315.8999938964844,315.8999938964844,319.0,313.739990234375,316.6000061035156,778700
2024-11-08 00:00:00+00:00,316.29998779296875,316.29998779296875,320.45001220703125,316.0299987792969,316.9599914550781,581900
2024-11-11 00:00:00+00:00,315.17999267578125,315.17999267578125,320.7699890136719,314.5400085449219,317.989990234375,598000
2024-11-12 00:00:00+00:00,317.4100036621094,317.4100036621094,319.6499938964844,315.9800109863281,316.489990234375,613500
2024-11-13 00:00:00+00:00,316.8800048828125,316.8800048828125,318.2099914550781,315.7799987792969,316.6300048828125,821200
2024-11-14 00:00:00+00:00,314.79998779296875,314.79998779296875,318.8500061035156,314.5299987792969,317.25,742300
2024-11-15 00:00:00+00:00,312.6499938964844,312.6499938964844,316.3900146484375,311.3900146484375,315.20001220703125,1241300
2024-11-18 00:00:00+00:00,312.70001220703125,312.70001220703125,315.30999755859375,311.760009765625,312.07000732421875,576600
2024-11-19 00:00:00+00:00,307.5899963378906,307.5899963378906,312.25,307.3399963378906,311.07000732421875,573400
2024-11-20 00:00:00+00:00,308.6099853515625,308.6099853515625,309.05999755859375,307.30999755859375,307.7200012207031,830500
2024-11-21 00:00:00+00:00,314.1600036621094,314.1600036621094,315.6700134277344,307.1400146484375,309.79998779296875,615800
